,nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_mean,nni_diff_min,nni_diff_max,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index
4416,23.0,345.8695652173913,319.0,387.0,173.8060772194888,155.03875968992247,188.08777429467085,7.679575717474871,12.0,0.0,38.0,15.580595005052357,15.521246435421702,10.075902417342554,0.0,0.0,3.0,13.636363636363635,304.6875,367.1875,62.5,3.8333333333333335
4417,62.0,262.4516129032258,203.0,392.0,233.88100090044975,153.0612244897959,295.5665024630542,34.474454682903634,23.18032786885246,0.0,150.0,41.37857108331412,35.52833087948218,27.148055913650804,7.0,11.475409836065573,25.0,40.98360655737705,218.75,250.0,31.25,5.636363636363637
4418,56.0,284.10714285714283,196.0,663.0,225.47007158681964,90.49773755656109,306.1224489795918,44.9075384056726,71.01818181818182,0.0,411.0,93.92021344474517,135.7385186840694,116.74402053195841,16.0,29.09090909090909,17.0,30.909090909090907,226.5625,257.8125,31.25,2.4347826086956523
4419,25.0,309.08,255.0,360.0,196.24121208376604,166.66666666666666,235.2941176470588,21.061951540009655,48.958333333333336,6.0,101.0,32.49605104213946,55.03900132330406,25.68789118676713,10.0,41.66666666666667,22.0,91.66666666666666,242.1875,359.375,117.1875,8.333333333333334
4420,25.0,318.68,296.0,339.0,188.54499730841542,176.99115044247787,202.7027027027027,7.294745357722415,11.416666666666666,0.0,23.0,12.222656557939167,13.487648670790126,7.336132535587818,0.0,0.0,4.0,16.666666666666664,289.0625,335.9375,46.875,3.125
4421,27.0,288.1111111111111,155.0,486.0,218.8113367811959,123.45679012345678,387.0967741935484,47.19556633589297,64.96153846153847,1.0,219.0,73.77686386005875,107.42958337727734,87.25799941288169,9.0,34.61538461538461,9.0,34.61538461538461,242.1875,281.25,39.0625,3.0
4422,17.0,419.70588235294116,206.0,1067.0,208.12391641676086,56.232427366447986,291.2621359223301,97.65040797327023,375.4375,0.0,854.0,307.1125129138103,494.68190536950107,332.6770142846261,10.0,62.5,10.0,62.5,195.3125,226.5625,31.25,3.4
4423,39.0,208.66666666666666,188.0,244.0,288.7590746579047,245.9016393442623,319.1489361702128,18.55419828841879,4.394736842105263,0.0,16.0,14.116681683539722,5.621855846417154,3.5529924478222092,0.0,0.0,0.0,0.0,179.6875,226.5625,46.875,3.25
4424,60.0,267.75,256.0,279.0,224.19140321393624,215.05376344086022,234.375,4.82221496015698,3.4745762711864407,0.0,11.0,5.747880965470696,4.347218085712489,2.635015750809365,0.0,0.0,0.0,0.0,250.0,273.4375,23.4375,1.935483870967742
4425,45.0,224.0222222222222,125.0,301.0,273.32679790535013,199.33554817275748,480.0,47.29726323931796,16.0,0.0,134.0,27.434623851231965,35.4631691143976,32.01453158423749,5.0,11.363636363636363,7.0,15.909090909090908,210.9375,234.375,23.4375,1.9565217391304348
4426,40.0,196.625,181.0,386.0,309.03456533381933,155.44041450777203,331.49171270718233,25.52701731342295,11.076923076923077,0.0,193.0,30.889951482061324,43.50714648045531,42.62343351984026,2.0,5.128205128205128,2.0,5.128205128205128,179.6875,195.3125,15.625,1.25
4427,16.0,215.5625,206.0,225.0,278.59187756153574,266.6666666666667,291.2621359223301,8.640643370204158,3.4,1.0,9.0,6.663019835880225,4.2972859651955515,2.7202941017470885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856
4428,13.0,253.23076923076923,249.0,258.0,236.96422053875514,232.5581395348837,240.96385542168676,2.590542447835037,2.1666666666666665,0.0,5.0,2.773500981126146,2.5495097567963922,1.4034589305344742,0.0,0.0,0.0,0.0,242.1875,257.8125,15.625,1.1818181818181819
4429,30.0,252.5,89.0,480.0,264.3160350542221,125.0,674.1573033707865,108.27818055529832,55.724137931034484,0.0,326.0,76.9660695506076,104.7031929823043,90.21201082201706,8.0,27.586206896551722,9.0,31.03448275862069,218.75,289.0625,70.3125,5.0
4430,31.0,251.83870967741936,240.0,267.0,238.4342908092034,224.7191011235955,250.0,6.77450152051635,7.333333333333333,1.0,22.0,7.1698292596758,8.706319543871567,4.773008400935651,0.0,0.0,1.0,3.3333333333333335,226.5625,265.625,39.0625,2.5833333333333335
4431,28.0,294.7142857142857,283.0,305.0,203.6525058416971,196.72131147540983,212.01413427561837,3.7258217516146273,4.333333333333333,1.0,10.0,5.373854006046953,4.910306620885412,2.3533936216582085,0.0,0.0,0.0,0.0,273.4375,304.6875,31.25,2.1538461538461537
4432,33.0,243.03030303030303,157.0,478.0,262.8268117225994,125.52301255230125,382.1656050955414,59.4428305667588,75.78125,1.0,321.0,71.97372995079735,110.01036882948807,81.02239211596722,15.0,46.875,26.0,81.25,148.4375,234.375,85.9375,8.25
4433,20.0,284.25,146.0,479.0,223.33261523171774,125.26096033402922,410.958904109589,60.71374902860373,45.10526315789474,0.0,189.0,66.26730161367591,79.10386243813622,66.76483999568278,6.0,31.57894736842105,7.0,36.84210526315789,273.4375,289.0625,15.625,1.5384615384615385
4434,19.0,311.63157894736844,290.0,324.0,192.69494229669814,185.1851851851852,206.89655172413794,5.771667527654075,8.944444444444445,0.0,23.0,9.117812397937161,11.147994338793762,6.846830286148493,0.0,0.0,2.0,11.11111111111111,289.0625,320.3125,31.25,2.111111111111111
4435,29.0,272.6551724137931,136.0,333.0,224.81926967018978,180.18018018018017,441.1764705882353,44.15205595389661,21.464285714285715,0.0,197.0,31.454361339735392,49.348975962743424,45.25195485268474,4.0,14.285714285714285,6.0,21.428571428571427,257.8125,289.0625,31.25,2.4166666666666665
4436,14.0,482.2142857142857,289.0,886.0,153.51160687075892,67.72009029345372,207.61245674740485,62.63690195713476,181.23076923076923,1.0,587.0,247.54709841576803,281.2001750738048,223.788648001544,6.0,46.15384615384615,6.0,46.15384615384615,281.25,296.875,15.625,2.3333333333333335
4437,35.0,220.54285714285714,143.0,465.0,297.32590243063584,129.03225806451613,419.5804195804196,85.06405009940869,75.02941176470588,5.0,317.0,71.5341723592721,98.78452486569532,65.22338551336715,21.0,61.76470588235294,27.0,79.41176470588235,132.8125,148.4375,15.625,4.375
4438,42.0,186.57142857142858,171.0,205.0,322.19312545878984,292.6829268292683,350.87719298245617,14.105526140308656,5.121951219512195,0.0,19.0,8.148448474621043,6.746272683634365,4.445194719870096,0.0,0.0,0.0,0.0,164.0625,203.125,39.0625,3.0
4439,64.0,121.375,107.0,222.0,503.24719770570596,270.27027027027026,560.7476635514018,54.01177419798196,13.476190476190476,0.0,110.0,20.706183418149077,27.876428001005404,24.598621219463045,5.0,7.936507936507936,9.0,14.285714285714285,101.5625,125.0,23.4375,1.7297297297297298
4440,19.0,232.0,168.0,523.0,277.72560353606013,114.72275334608031,357.14285714285717,63.21406246633967,84.77777777777777,23.0,350.0,80.54260432287442,120.09301950293919,87.52515978146651,10.0,55.55555555555556,18.0,100.0,156.25,257.8125,101.5625,6.333333333333333
4441,26.0,295.53846153846155,277.0,321.0,203.38105712422686,186.9158878504673,216.60649819494586,8.734115386430453,7.12,0.0,23.0,12.741211148806128,8.899438184514796,5.449158956511852,0.0,0.0,1.0,4.0,265.625,320.3125,54.6875,3.7142857142857144
4442,18.0,383.72222222222223,356.0,724.0,160.4236652176966,82.87292817679558,168.53932584269663,19.42660010715099,46.1764705882353,1.0,364.0,85.00228755091764,124.42313951616404,119.09304938477605,2.0,11.76470588235294,2.0,11.76470588235294,351.5625,375.0,23.4375,1.6363636363636365
4443,18.0,398.72222222222223,355.0,722.0,157.89068546999647,83.10249307479225,169.01408450704224,27.014816300149562,86.41176470588235,1.0,363.0,115.82278834777547,173.80634930526423,155.44454751756712,4.0,23.52941176470588,4.0,23.52941176470588,343.75,367.1875,23.4375,2.0
4444,43.0,185.09302325581396,182.0,187.0,324.17186218041576,320.85561497326205,329.6703296703297,1.8748432154571228,0.6428571428571429,0.0,2.0,1.064893321023555,0.9128709291752768,0.6559829181085237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4445,34.0,237.58823529411765,235.0,241.0,252.5493475322466,248.96265560165975,255.31914893617022,1.7351815041016179,0.9696969696969697,0.0,2.0,1.6351748504193215,1.1547005383792517,0.6366341416410451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4446,42.0,191.28571428571428,173.0,206.0,314.32393375115635,291.2621359223301,346.8208092485549,14.696521673157905,2.3902439024390243,0.0,8.0,8.771588599023705,3.0443870783668148,1.9089008457812546,0.0,0.0,0.0,0.0,164.0625,203.125,39.0625,2.625
4447,26.0,284.5,266.0,536.0,215.95800334532254,111.94029850746269,225.5639097744361,25.977349082569575,33.96,0.0,269.0,58.12004817616723,85.2279296944376,79.78172305317386,4.0,16.0,4.0,16.0,257.8125,273.4375,15.625,1.0833333333333333
4448,40.0,207.9,136.0,391.0,302.96569746584566,153.4526854219949,441.1764705882353,63.12706655417046,53.12820512820513,0.0,205.0,51.117160548724755,70.1920442566184,46.47250431405621,18.0,46.15384615384615,28.0,71.7948717948718,156.25,265.625,109.375,8.0
4449,36.0,215.30555555555554,144.0,286.0,283.2562493306989,209.7902097902098,416.6666666666667,36.29832828254246,23.114285714285714,0.0,142.0,28.920402530733945,40.965141976354204,34.314952519077664,9.0,25.71428571428571,11.0,31.428571428571427,187.5,203.125,15.625,2.0
4450,51.0,299.078431372549,218.0,363.0,201.83689000089683,165.28925619834712,275.22935779816515,17.299413526541944,20.3,0.0,145.0,21.91879844996518,36.865430961810276,31.08530068002153,6.0,12.0,13.0,26.0,265.625,320.3125,54.6875,4.25
4451,34.0,239.55882352941177,235.0,248.0,250.5109349787935,241.93548387096774,255.31914893617022,3.598910805674375,2.4545454545454546,0.0,12.0,3.4657735720561615,3.5032452487268535,2.5383423366799476,0.0,0.0,0.0,0.0,226.5625,242.1875,15.625,1.3076923076923077
4452,30.0,252.03333333333333,243.0,259.0,238.12878767650605,231.66023166023166,246.91358024691357,4.016864368912201,4.137931034482759,1.0,9.0,4.222136518589752,4.601349127495483,2.048067694386144,0.0,0.0,0.0,0.0,234.375,257.8125,23.4375,1.5789473684210527
4453,30.0,272.1333333333333,252.0,292.0,220.86608103582574,205.4794520547945,238.0952380952381,9.411522091696456,7.068965517241379,0.0,18.0,11.55118543948937,8.560132129176834,4.913036844405174,0.0,0.0,0.0,0.0,242.1875,289.0625,46.875,3.3333333333333335
4454,25.0,293.04,263.0,333.0,205.86350435572555,180.18018018018017,228.13688212927758,15.279820107785751,7.208333333333333,0.0,19.0,22.28504730381637,8.899906366548658,5.3322575907857965,0.0,0.0,0.0,0.0,250.0,328.125,78.125,6.25
4455,71.0,239.16901408450704,217.0,269.0,251.5696993218299,223.04832713754647,276.49769585253455,13.32478940377619,10.557142857142857,0.0,36.0,12.778314124767295,13.1806134693561,7.948449332472986,0.0,0.0,12.0,17.142857142857142,203.125,265.625,62.5,4.4375
4456,61.0,274.0163934426229,252.0,548.0,221.07498457161836,109.48905109489051,238.0952380952381,16.357169118898668,13.016666666666667,0.0,284.0,36.853083002320936,51.32786767439302,50.068932708805264,2.0,3.3333333333333335,2.0,3.3333333333333335,250.0,289.0625,39.0625,2.44
4457,48.0,345.8958333333333,156.0,477.0,182.08897041668865,125.78616352201257,384.61538461538464,51.26520667225161,62.08510638297872,1.0,247.0,64.50671730923986,94.69503121162279,72.27538813371908,19.0,40.42553191489361,26.0,55.319148936170215,304.6875,351.5625,46.875,4.8
4458,24.0,305.9166666666667,273.0,568.0,203.68475861596463,105.63380281690141,219.78021978021977,30.212306422979083,54.73913043478261,0.0,290.0,79.92600744855623,119.66311407265489,108.80057544604855,4.0,17.391304347826086,4.0,17.391304347826086,257.8125,289.0625,31.25,2.4
4459,54.0,297.44444444444446,294.0,302.0,201.73026035954658,198.67549668874173,204.08163265306123,1.5622801600056762,2.3207547169811322,0.0,6.0,2.3121228232266406,2.923554311334194,1.7950100161029785,0.0,0.0,0.0,0.0,281.25,296.875,15.625,1.9285714285714286
4460,29.0,270.9310344827586,266.0,278.0,221.48483042973191,215.8273381294964,225.5639097744361,2.447262894584862,1.0714285714285714,0.0,3.0,3.011063344244718,1.4142135623730951,0.9399988742535191,0.0,0.0,0.0,0.0,257.8125,273.4375,15.625,1.3181818181818181
4461,27.0,310.962962962963,296.0,324.0,193.09688572246162,185.1851851851852,202.7027027027027,5.4579234863261545,3.230769230769231,0.0,8.0,8.750742744218835,3.9710490766585558,2.354700699582727,0.0,0.0,0.0,0.0,289.0625,320.3125,31.25,3.857142857142857
4462,42.0,179.97619047619048,167.0,200.0,333.9766987487193,300.0,359.2814371257485,14.14801071706532,3.024390243902439,0.0,13.0,7.81957548357465,4.167235733497277,2.9024800161073356,0.0,0.0,0.0,0.0,164.0625,195.3125,31.25,2.3333333333333335
4463,27.0,286.48148148148147,276.0,298.0,209.56324926612695,201.34228187919464,217.3913043478261,5.237131258690326,10.807692307692308,1.0,18.0,7.138036631425126,11.914761368216254,5.114835135323372,0.0,0.0,0.0,0.0,265.625,296.875,31.25,3.375
4464,25.0,304.56,299.0,311.0,197.03316229667297,192.92604501607718,200.66889632107024,2.3792619681204363,1.25,0.0,5.0,3.6864617182333523,1.8257418583505536,1.3593476696403028,0.0,0.0,0.0,0.0,289.0625,304.6875,15.625,1.9230769230769231
4465,18.0,433.44444444444446,353.0,799.0,145.54806915053857,75.09386733416771,169.97167138810198,25.67305056729242,100.58823529411765,3.0,407.0,128.14064984926074,191.4268405791561,167.88130435799326,4.0,23.52941176470588,5.0,29.411764705882355,382.8125,398.4375,15.625,2.25
4466,74.0,218.83783783783784,200.0,236.0,274.62329971405586,254.23728813559322,300.0,11.244681750178541,3.1506849315068495,0.0,11.0,8.839554670223142,3.7961768799819624,2.132234305948629,0.0,0.0,0.0,0.0,187.5,234.375,46.875,2.96
4467,31.0,251.4516129032258,147.0,331.0,246.38968965564297,181.2688821752266,408.16326530612247,50.22244838607697,47.0,0.0,184.0,41.66360418853,71.37599970111334,54.635469090679734,13.0,43.333333333333336,15.0,50.0,242.1875,257.8125,15.625,1.9375
4468,29.0,272.17241379310343,260.0,287.0,220.5933029669559,209.05923344947735,230.76923076923077,5.725913698152106,6.035714285714286,1.0,12.0,7.131764786188426,6.879057244377936,3.3607995395401886,0.0,0.0,0.0,0.0,250.0,281.25,31.25,2.4166666666666665
4469,27.0,300.77777777777777,278.0,321.0,199.7671445280485,186.9158878504673,215.8273381294964,7.709537723346961,11.73076923076923,1.0,22.0,11.530339021412942,13.1075433360982,5.963607581373491,0.0,0.0,3.0,11.538461538461538,273.4375,320.3125,46.875,3.375
4470,15.0,289.0,265.0,554.0,214.60059585605796,108.30324909747293,226.41509433962264,29.518782057365822,22.0,0.0,286.0,73.3767187678957,76.46287614634588,75.9939268828564,1.0,7.142857142857142,1.0,7.142857142857142,257.8125,281.25,23.4375,1.5
4471,31.0,255.32258064516128,226.0,279.0,235.68099047959313,215.05376344086022,265.4867256637168,13.094128295744287,6.6,1.0,18.0,13.811558195400917,7.874007874011811,4.367592250767637,0.0,0.0,0.0,0.0,218.75,273.4375,54.6875,4.428571428571429
4472,21.0,367.0952380952381,328.0,398.0,163.79720576982774,150.7537688442211,182.9268292682927,7.881441819571459,16.5,1.0,42.0,17.242113449066395,19.411336893681487,10.490597293717235,0.0,0.0,5.0,25.0,335.9375,390.625,54.6875,4.2
4473,32.0,258.28125,253.0,261.0,232.32004758502526,229.88505747126436,237.15415019762847,1.9109226606963852,1.5806451612903225,0.0,4.0,2.1134648970275665,1.9592625340722858,1.1768373874750666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238095238095237
4474,36.0,213.30555555555554,190.0,231.0,282.10245946735563,259.7402597402597,315.7894736842105,15.753732551194847,4.485714285714286,0.0,12.0,11.378725623961447,5.390467777210328,3.0328731143473657,0.0,0.0,0.0,0.0,195.3125,226.5625,31.25,3.0
4475,28.0,284.07142857142856,274.0,297.0,211.3097400482041,202.02020202020202,218.97810218978103,4.549050890013232,4.037037037037037,0.0,18.0,6.169990524205291,5.487359211051443,3.787443642449264,0.0,0.0,0.0,0.0,265.625,296.875,31.25,2.3333333333333335
4476,23.0,334.30434782608694,300.0,363.0,179.70758445367565,165.28925619834712,200.0,6.658777968787627,8.681818181818182,0.0,63.0,12.12223645210695,15.469912146427394,13.105383712470315,1.0,4.545454545454546,1.0,4.545454545454546,312.5,351.5625,39.0625,3.2857142857142856
4477,25.0,312.4,211.0,456.0,199.7842182671995,131.57894736842104,284.3601895734597,40.69445178543922,96.20833333333333,18.0,210.0,63.2942862086829,111.42280586426939,57.4138137950507,17.0,70.83333333333334,22.0,91.66666666666666,257.8125,320.3125,62.5,8.333333333333334
4478,24.0,241.0,216.0,473.0,254.55402971706,126.84989429175475,277.77777777777777,28.466996739479786,23.695652173913043,0.0,250.0,49.96433510624048,71.20423778302012,68.65489109412559,2.0,8.695652173913043,2.0,8.695652173913043,203.125,242.1875,39.0625,3.0
4479,30.0,276.8333333333333,228.0,527.0,226.81562437388024,113.85199240986718,263.1578947368421,38.36177239688123,62.03448275862069,0.0,293.0,76.44474377336033,113.74972527439353,97.03294093046836,6.0,20.689655172413794,11.0,37.93103448275862,218.75,281.25,62.5,5.0
4480,34.0,229.1764705882353,206.0,452.0,265.9132758662469,132.7433628318584,291.2621359223301,24.65393294949339,16.181818181818183,0.0,231.0,39.80670766396743,55.98971767073384,54.43141013322096,2.0,6.0606060606060606,2.0,6.0606060606060606,210.9375,234.375,23.4375,1.7
4481,21.0,342.14285714285717,283.0,387.0,175.93111027348803,155.03875968992247,212.01413427561837,10.66001741184157,15.7,0.0,73.0,19.19970237864565,25.10975905897944,20.10524937998977,2.0,10.0,4.0,20.0,320.3125,359.375,39.0625,3.0
4482,73.0,221.986301369863,212.0,233.0,270.41820244210334,257.51072961373393,283.0188679245283,5.9686160422341725,3.0416666666666665,0.0,11.0,4.9511310455427235,3.8133537295491835,2.31612534628813,0.0,0.0,0.0,0.0,203.125,226.5625,23.4375,1.825
4483,44.0,172.95454545454547,125.0,282.0,360.29753601099395,212.7659574468085,480.0,68.3040072954692,40.48837209302326,0.0,111.0,35.51216925090415,47.9187781806421,25.933405642900098,15.0,34.883720930232556,31.0,72.09302325581395,117.1875,226.5625,109.375,6.285714285714286
4484,64.0,256.78125,249.0,265.0,233.70246680841078,226.41509433962264,240.96385542168676,3.101466349221937,3.7777777777777777,0.0,11.0,3.410854522173083,4.525062483125562,2.510908102302409,0.0,0.0,0.0,0.0,242.1875,257.8125,15.625,1.7777777777777777
4485,29.0,268.62068965517244,187.0,572.0,236.21971165674742,104.8951048951049,320.85561497326205,48.113151754459686,61.107142857142854,1.0,278.0,79.5390352473477,89.93112443896797,67.19200750845202,12.0,42.857142857142854,18.0,64.28571428571429,171.875,328.125,156.25,9.666666666666666
4486,48.0,215.02083333333334,199.0,234.0,279.36620932678466,256.4102564102564,301.5075376884422,9.59678082128634,3.574468085106383,0.0,13.0,7.410428486572818,4.327054917067629,2.4649250879441933,0.0,0.0,0.0,0.0,195.3125,226.5625,31.25,2.526315789473684
4487,,,,,,,,,,,,,,,,,,,,,,
4488,31.0,249.51612903225808,236.0,260.0,240.5863696372519,230.76923076923077,254.23728813559322,5.493290681764005,3.6666666666666665,0.0,11.0,5.679618342470648,4.718756898449704,3.020999301822031,0.0,0.0,0.0,0.0,234.375,257.8125,23.4375,2.2142857142857144
4489,39.0,201.23076923076923,131.0,339.0,307.19972723607634,176.99115044247787,458.01526717557255,53.03360265343826,35.13157894736842,0.0,104.0,36.71903388425017,46.01515768572466,30.117042901241494,10.0,26.31578947368421,22.0,57.89473684210527,140.625,257.8125,117.1875,6.5
4490,30.0,274.5,229.0,774.0,232.71599818993084,77.51937984496124,262.0087336244541,38.4644993359772,40.48275862068966,1.0,532.0,107.24794025833397,120.62166557835516,115.63662935792051,3.0,10.344827586206897,3.0,10.344827586206897,218.75,273.4375,54.6875,3.75
4491,25.0,308.4,272.0,336.0,195.19855802994928,178.57142857142858,220.58823529411765,11.640591935159526,12.125,1.0,56.0,17.853571071357123,17.089226625762404,12.30168775978038,1.0,4.166666666666666,5.0,20.833333333333336,265.625,335.9375,70.3125,4.166666666666667
4492,8.0,274.375,183.0,407.0,230.80059679930935,147.42014742014743,327.8688524590164,55.10605788489551,57.0,5.0,157.0,71.50611861931816,74.13597545822714,51.20221349381945,4.0,57.14285714285714,5.0,71.42857142857143,242.1875,265.625,23.4375,4.0
4493,56.0,296.60714285714283,200.0,455.0,211.49876333763072,131.86813186813185,300.0,45.37993564665806,72.2909090909091,2.0,244.0,62.60748679349302,93.23889161230366,59.42834861855593,28.0,50.90909090909091,42.0,76.36363636363637,203.125,242.1875,39.0625,9.333333333333334
4494,33.0,245.96969696969697,210.0,285.0,246.01163494616262,210.52631578947367,285.7142857142857,23.12461616417113,6.875,0.0,29.0,22.876686889283224,9.253377761660873,6.292596776653371,0.0,0.0,1.0,3.125,234.375,257.8125,23.4375,4.125
4495,32.0,244.0,126.0,327.0,270.3086445386322,183.4862385321101,476.1904761904762,101.39991406534331,73.6774193548387,0.0,201.0,62.06656156511434,103.80751417888784,74.33634691803385,18.0,58.06451612903226,18.0,58.06451612903226,234.375,265.625,31.25,3.5555555555555554
4496,9.0,262.8888888888889,258.0,266.0,228.2535349726378,225.5639097744361,232.5581395348837,2.2842451378046627,2.125,0.0,4.0,2.6193722742502854,2.57390753524675,1.5526475085202969,0.0,0.0,0.0,0.0,250.0,265.625,15.625,1.2857142857142858
4497,31.0,262.38709677419354,238.0,289.0,229.15863211163358,207.61245674740485,252.10084033613447,10.730251286424302,11.066666666666666,0.0,43.0,12.376529991223546,16.33809454414233,12.22471587240045,0.0,0.0,6.0,20.0,250.0,273.4375,23.4375,2.3846153846153846
4498,50.0,317.1,61.0,650.0,209.372889744544,92.3076923076923,983.6065573770492,123.50546817591204,42.734693877551024,0.0,332.0,69.6628176523553,91.31130873030358,81.53010065567912,8.0,16.3265306122449,15.0,30.612244897959183,296.875,343.75,46.875,3.8461538461538463
4499,49.0,163.40816326530611,149.0,185.0,368.1220778531307,324.3243243243243,402.6845637583893,18.670831591633714,4.25,0.0,16.0,8.443237844933805,5.49241901776136,3.515921234564218,0.0,0.0,0.0,0.0,140.625,179.6875,39.0625,2.3333333333333335
4500,45.0,354.8222222222222,88.0,1571.0,194.37835912907818,38.192234245703375,681.8181818181819,80.82382620876676,108.38636363636364,0.0,1263.0,210.13699956423332,312.48239950435607,296.47135756466724,7.0,15.909090909090908,7.0,15.909090909090908,296.875,320.3125,23.4375,1.8
4501,19.0,400.6842105263158,250.0,1779.0,194.2841357744589,33.72681281618887,240.0,65.19957930587827,267.6111111111111,0.0,1526.0,352.071970646088,530.7605130585943,471.64532273469683,9.0,50.0,9.0,50.0,242.1875,265.625,23.4375,2.111111111111111
4502,40.0,203.225,192.0,224.0,295.72242996363985,267.85714285714283,312.5,11.998395765198131,4.333333333333333,0.0,10.0,8.40173211689724,5.096504583963305,2.7177131769707965,0.0,0.0,0.0,0.0,179.6875,218.75,39.0625,3.3333333333333335
4503,25.0,310.24,140.0,322.0,198.7119777228437,186.33540372670808,428.57142857142856,48.01267209707749,15.833333333333334,0.0,178.0,35.87394597754755,48.18367635067572,46.48671307754102,2.0,8.333333333333332,3.0,12.5,304.6875,320.3125,15.625,1.1363636363636365
4504,48.0,327.7708333333333,261.0,358.0,183.84426723791174,167.5977653631285,229.88505747126436,12.832173860378841,6.0212765957446805,0.0,26.0,20.69766106976499,8.433721573212392,5.969084707718479,0.0,0.0,2.0,4.25531914893617,296.875,351.5625,54.6875,4.363636363636363
4505,23.0,344.17391304347825,317.0,361.0,174.5066634987995,166.2049861495845,189.2744479495268,5.75571288947425,6.045454545454546,0.0,16.0,11.023331347287664,7.570877215896571,4.6647336751137525,0.0,0.0,0.0,0.0,328.125,359.375,31.25,2.3
4506,21.0,357.3809523809524,341.0,374.0,167.98039358957107,160.42780748663102,175.95307917888562,4.040985657132757,6.25,0.0,16.0,8.575990849319922,7.762087348130012,4.722566206941663,0.0,0.0,0.0,0.0,328.125,367.1875,39.0625,2.625
4507,31.0,251.0,240.0,259.0,239.11715961264392,231.66023166023166,250.0,4.275733336533439,2.8333333333333335,0.0,8.0,4.449719092257398,3.5449494589721118,2.166887698716889,0.0,0.0,0.0,0.0,234.375,257.8125,23.4375,1.631578947368421
4508,29.0,305.55172413793105,277.0,584.0,199.7932905657011,102.73972602739725,216.60649819494586,20.152194818550136,27.607142857142858,0.0,289.0,54.71065853776088,77.4635859153005,73.70528866180213,2.0,7.142857142857142,2.0,7.142857142857142,265.625,320.3125,54.6875,3.625
4509,42.0,196.3095238095238,113.0,278.0,320.3439357090817,215.8273381294964,530.9734513274336,71.82246357658703,47.58536585365854,1.0,126.0,42.400809987223006,57.03807029883317,31.838636599072593,15.0,36.58536585365854,30.0,73.17073170731707,132.8125,250.0,117.1875,7.0
4510,59.0,130.79661016949152,130.0,132.0,458.7427063814695,454.54545454545456,461.53846153846155,2.6625236298380273,1.206896551724138,0.0,2.0,0.7606635265243454,1.3771534860493695,0.6690821335168123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4511,45.0,346.3777777777778,263.0,948.0,180.12538872207003,63.29113924050633,228.13688212927758,25.675345155893776,39.27272727272727,1.0,628.0,102.88769006871895,117.2987638468539,111.8068025630183,3.0,6.8181818181818175,9.0,20.454545454545457,304.6875,359.375,54.6875,3.75
4512,69.0,229.42028985507247,207.0,260.0,262.1960830018894,230.76923076923077,289.8550724637681,13.262678270063974,4.970588235294118,0.0,21.0,11.731563504822779,6.492076618735288,4.207209832440959,0.0,0.0,1.0,1.4705882352941175,203.125,257.8125,54.6875,3.6315789473684212
4513,52.0,152.90384615384616,148.0,161.0,392.56503414439965,372.67080745341616,405.4054054054054,8.010795626942418,2.019607843137255,0.0,5.0,3.1452398853905534,2.4050600253403647,1.3189419407757321,0.0,0.0,0.0,0.0,140.625,156.25,15.625,1.2093023255813953
4514,28.0,277.2857142857143,246.0,535.0,220.42353875333225,112.14953271028037,243.90243902439025,22.95290724683853,25.296296296296298,1.0,276.0,51.54707100408838,71.87257242277242,68.55532006220895,2.0,7.4074074074074066,2.0,7.4074074074074066,234.375,296.875,62.5,4.0
4515,25.0,292.88,246.0,802.0,218.93704487717582,74.81296758104739,243.90243902439025,37.83997409127838,46.75,0.0,532.0,116.69522983681324,130.55171389146906,124.51584498437904,3.0,12.5,3.0,12.5,234.375,281.25,46.875,3.125
4516,30.0,257.7,239.0,275.0,233.23189659954087,218.1818181818182,251.0460251046025,9.888320035160364,9.89655172413793,0.0,21.0,10.872775238149197,11.251053590511056,5.446786913835446,0.0,0.0,1.0,3.4482758620689653,226.5625,273.4375,46.875,4.285714285714286
4517,24.0,321.75,239.0,558.0,206.69375939026327,107.52688172043011,251.0460251046025,55.59461722305348,136.3913043478261,0.0,302.0,122.5416521911596,191.44995940590255,137.37167206009025,11.0,47.82608695652174,12.0,52.17391304347826,226.5625,257.8125,31.25,3.0
4518,38.0,218.02631578947367,211.0,232.0,275.2877814561087,258.62068965517244,284.3601895734597,5.04410951848388,2.4324324324324325,0.0,9.0,4.070240328287044,3.013483214003536,1.803400191929748,0.0,0.0,0.0,0.0,203.125,226.5625,23.4375,1.6521739130434783
4519,19.0,386.63157894736844,351.0,754.0,159.46440212449707,79.57559681697613,170.94017094017093,19.63265243775213,50.166666666666664,0.0,395.0,89.2712536326571,130.96628064760282,124.48446631183013,2.0,11.11111111111111,2.0,11.11111111111111,343.75,382.8125,39.0625,2.7142857142857144
4520,11.0,243.45454545454547,136.0,334.0,273.7606572287117,179.64071856287424,441.1764705882353,101.16816650565094,94.3,7.0,196.0,73.96129208763682,112.71512764487294,65.0829385391355,8.0,80.0,8.0,80.0,250.0,273.4375,23.4375,3.6666666666666665
